app,func,end_timestamp,duration,arrival_time,arrival_time_fix,trace_id,minute_bin
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218391.51311302185,4.114,2387.399113021849,218387.39762212182,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218391.10381793976,2.782,2388.321817939752,218388.32032703972,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218393.03105592728,4.269,2388.7620559272764,218388.76056502725,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218394.28699994087,4.692,2389.594999940862,218389.59350904083,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218395.0108950138,4.152,2390.8588950138073,218390.85740411378,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218395.53920006752,3.36,2392.179200067534,218392.1777091675,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218395.4091079235,2.503,2392.9061079235107,218392.90461702348,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218395.7449851036,1.136,2394.6089851036086,218394.60749420358,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218397.48006892204,0.375,2397.105068922043,218397.103578022,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218400.02708506584,0.36,2399.6670850658556,218399.66559416582,15,3639
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218401.7961549759,1.185,2400.6111549758934,218400.60966407586,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218403.07476091385,1.496,2401.578760913835,218401.5772700138,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218404.48601698875,2.05,2402.436016988766,218402.43452608873,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218407.62887191767,4.328,2403.300871917658,218403.29938101763,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218406.7074780464,3.055,2403.652478046395,218403.65098714636,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218408.0019199848,3.688,2404.3139199847938,218404.31242908476,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218410.19742798805,5.0,2405.1974279880524,218405.19593708802,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218412.3368499279,6.254,2406.082849927916,218406.08135902788,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218414.7722671032,8.233,2406.5392671031877,218406.53777620316,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218414.70176291463,7.74,2406.961762914638,218406.9602720146,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218414.90319108963,7.323,2407.580191089626,218407.5787001896,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218418.51026391983,10.323,2408.1872639198264,218408.1857730198,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218423.1014149189,14.515,2408.5864149188856,218408.58492401885,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218419.39749002457,10.328,2409.069490024558,218409.06799912453,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218420.15121507645,10.219,2409.9322150764347,218409.9307241764,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218423.105905056,12.342,2410.7639050559956,218410.76241415596,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218427.3195331097,16.13,2411.1895331096894,218411.18804220966,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218424.1848449707,12.327,2411.857844970713,218411.85635407068,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218429.043735981,16.242,2412.801735980989,218412.80024508096,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218427.4183330536,13.674,2413.74433305359,218413.74284215356,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218432.97565197945,18.554,2414.4216519794427,218414.4201610794,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218430.83042311668,15.653,2415.177423116693,218415.17593221666,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218427.9491379261,11.446,2416.5031379261054,218416.50164702607,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218428.61415600777,11.063,2417.551156007772,218417.54966510774,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218428.5810329914,10.574,2418.007032991416,218418.00554209138,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218432.9458899498,14.129,2418.8168899498123,218418.81539904978,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218432.9412109852,12.883,2420.058210985211,218420.05672008518,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218432.990983963,11.824,2421.1669839630194,218421.165493063,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218433.02131795883,11.175,2421.8463179588434,218421.8448270588,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218432.88337802887,10.242,2422.6413780288713,218422.63988712884,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218432.9255669117,8.807,2424.1185669116967,218424.11707601167,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218433.020275116,7.667,2425.353275116009,218425.35178421598,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,218434.03064107892,0.462,2433.5686410789203,218433.5671501789,15,3640
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,219043.16506695747,0.379,3042.7860669574875,219042.78457605746,15,3650
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,219045.50816893575,0.375,3045.1331689357467,219045.13167803572,15,3650
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,219049.03645801544,0.329,3048.707458015444,219048.7059671154,15,3650
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,219050.81837797165,0.39,3050.428377971635,219050.4268870716,15,3650
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,219052.7458240986,0.281,3052.464824098599,219052.46333319857,15,3650
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,219054.5332620144,0.282,3054.2512620143825,219054.24977111435,15,3650
62ed48c098820db02aa8e99ad41e5438e61334ba7b1618aaff2f40868c927a97,eafaad5acf5d68a876c0fe609024baa3e901700c7a19a8ea8f435c73e8ecc314,219057.83821892735,0.281,3057.557218927366,219057.55572802734,15,3650
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176059.8941988945,0.647,3259.2471988945035,176059.24570799447,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176061.54968690872,0.104,3261.44568690873,176061.4441960087,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176062.46384501457,0.005,3262.4588450145675,176062.45735411454,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176063.0000770092,0.001,3262.9990770092118,176062.99758610918,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176063.01817011833,0.001,3263.0171701183426,176063.0156792183,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176063.89506793022,0.001,3263.8940679302323,176063.8925770302,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176064.39652204514,0.004,3264.3925220451492,176064.39103114512,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176064.62648296356,0.001,3264.6254829635727,176064.62399206354,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176064.89653801918,0.005,3264.8915380191756,176064.89004711914,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176065.71651101112,0.009,3265.7075110111327,176065.7060201111,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176066.20043992996,0.005,3266.1954399299575,176066.19394902993,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176066.49842905998,0.001,3266.497429059993,176066.49593815996,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176066.95757699013,0.001,3266.9565769901383,176066.9550860901,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176067.0962779522,0.001,3267.095277952205,176067.09378705217,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176067.5198340416,0.001,3267.518834041606,176067.51734314158,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176068.2841579914,0.001,3268.28315799142,176068.2816670914,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176068.89078497887,0.005,3268.885784978862,176068.88429407883,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176069.24356794357,0.001,3269.2425679435837,176069.24107704355,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176069.46176099777,0.001,3269.460760997783,176069.45927009775,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176069.5444738865,0.001,3269.5434738865006,176069.54198298647,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176069.98672699928,0.001,3269.9857269992935,176069.98423609926,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176070.11159801483,0.001,3270.1105980148423,176070.1091071148,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176070.37758803368,0.006,3270.371588033682,176070.37009713365,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176070.59042596817,0.001,3270.589425968181,176070.58793506815,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176073.0738670826,0.001,3273.0728670826065,176073.07137618258,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176073.4343380928,0.001,3273.4333380928147,176073.43184719278,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176075.62529993057,0.001,3275.624299930583,176075.62280903055,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176075.83957505226,0.005,3275.8345750522567,176075.83308415223,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176076.02277708054,0.001,3276.0217770805466,176076.02028618052,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176076.96382808685,0.001,3276.9628280868637,176076.96133718683,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176078.4445528984,0.001,3278.4435528984177,176078.4420619984,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176078.89355301857,0.001,3278.8925530185807,176078.89106211855,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176079.44995594025,0.001,3279.4489559402573,176079.44746504023,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176080.17909002304,0.001,3280.1780900230515,176080.17659912302,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176080.3580470085,0.001,3280.357047008525,176080.3555561085,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176080.55851101875,0.001,3280.5575110187638,176080.55602011873,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176081.36409592628,0.001,3281.3630959262955,176081.36160502626,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176081.41181206703,0.001,3281.4108120670426,176081.409321167,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176081.4355840683,0.001,3281.434584068309,176081.43309316828,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176081.69993710518,0.005,3281.694937105174,176081.69344620514,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176082.4788210392,0.001,3282.4778210392105,176082.47633013918,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176083.3935470581,0.005,3283.388547058101,176083.38705615807,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176084.16667199135,0.001,3284.165671991359,176084.16418109133,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176087.66750192642,0.001,3287.666501926433,176087.6650110264,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176088.34961104393,0.001,3288.3486110439408,176088.3471201439,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176089.0688419342,0.001,3289.067841934215,176089.06635103418,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176090.2144589424,0.001,3290.213458942424,176090.2119680424,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176090.38261508942,0.096,3290.286615089426,176090.2851241894,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176090.97179293633,0.014,3290.9577929363295,176090.9563020363,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176093.06912207603,0.003,3293.0661220760376,176093.064631176,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176093.33732390404,0.001,3293.336323904048,176093.33483300402,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176093.98347711563,0.001,3293.982477115642,176093.9809862156,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176094.29901695251,0.001,3294.2980169525254,176094.2965260525,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176094.377876997,0.001,3294.3768769970047,176094.37538609697,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176094.75434708595,0.001,3294.7533470859635,176094.75185618593,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176095.12164402008,0.001,3295.1206440200913,176095.11915312006,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176095.17161989212,0.001,3295.170619892131,176095.1691289921,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176095.32407808304,0.001,3295.323078083049,176095.32158718302,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176095.4130129814,0.001,3295.4120129813964,176095.41052208137,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176095.55450201035,0.001,3295.553502010356,176095.55201111033,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176096.4273300171,0.119,3296.308330017084,176096.30683911705,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176096.52902507782,0.001,3296.5280250778305,176096.5265341778,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176096.9295399189,0.001,3296.9285399189102,176096.92704901888,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176097.11386704445,0.001,3297.1128670444596,176097.11137614443,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176097.47610592842,0.001,3297.4751059284317,176097.4736150284,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176097.8184299469,0.001,3297.81742994691,176097.81593904688,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176098.57332110405,0.001,3298.5723211040604,176098.57083020403,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176098.91957902908,0.001,3298.918579029094,176098.91708812906,12,2934
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176100.44962501526,0.001,3300.4486250152695,176100.44713411524,12,2935
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,176100.72369599342,0.001,3300.722695993434,176100.7212050934,12,2935
